title,category
양자컴퓨팅 시장서     재주목   빅테크와 주도권 경쟁,IT
   브리핑  본격화되는    산업 기본법 제정 등 기준 마련,IT
   인베스트     정보보호 투자  압도적  위  삼성전자  어떤 기업 믿을 수 있나 ,IT
다 준다던 한국형 스타이펜드  대학   여곳만 시작       는 빠졌다,IT
 알고리즘 바꿀 힘 없다   틱톡 전면 금지 ,IT
비상계엄 탄핵 뉴스시청    트래픽 사상 첫    만   전망,IT
 기업 정보보호 투자액 전년         위는 삼성전자,IT
 암  정상세포 전환         암 치료 원천기술 개발,IT
최태원 회장    경제시스템 이상    세계 상의 주한대사에 공식서한,IT
방광암 조기 진단 집에서도 간편하게       소변용 방광암 진단 키트 개발,IT
정보보호 투자액  전년 대비      삼성전자    쿠팡 순,IT
      소변용 방광암 진단키트 개발 민감도       달해,IT
노르웨이 모로우    억크로네 조달  내년  분기     배터리 양산 ,IT
한국인 운동 우울 스트레스 개선됐다 비만율은 최고치,IT
암세포를 정상세포로    암치료 신기술 개발,IT
보안투자  위 삼성전자 올해     억   금융  위 우리은행    억,IT
금감원  파두  기소 의견 으로 검찰 송치,IT
방광암 재택 검사  환자       정확도로 진단,IT
암세포를 정상세포로 바꾸는 원천기술 상용화 추진  항암치료 고통 해방될 듯 ,IT
집에서 손쉽게 방광암 조기 진단 키트 개발,IT
 주간 게임신작  넷마블  왕좌의 게임  킹스로드  신규 트레일러 영상 공개  ,IT
 재발률      방광암  이젠 집에서도 정확하게 진단한다,IT
 스위치  눌렀더니 암세포가 정상세포로 복귀  치료제 새 지평 ,IT
 위조상품 사라지는 그날까지   동대문 새빛시장  단속 이어지다,IT
한경협  새해 수출증가율           증가 그쳐 ,IT
해커 손에 들어간 시스코 데이터  다크웹 마켓서 거래,IT
  보조금 받는 삼성   나노 파운드리 투자  승부수 ,IT
우크라이나 전쟁이 아프리카의 식량 위기 악화,IT
 애니멀리포트  긴수염고래  예상 수명의 두 배 살 수 있다,IT
 크롬 매각 강제는 극단적  구글  자체 독점해소 방안 제안,IT
과기부    반도체 전문가들과 기술사업화 소통의 장 마련,IT
 따뜻한 크리스마스 되세요   게임사  아이템 보상  펑펑 ,IT
    레이더   무한도전 부터  해리포터 까지 연말 정주행 찬스,IT
카카오맵  성탄절 명소 케이크맛집 총정리 카톡서는 산타 골골즈 떴다,IT
     신년 행사 해맞이 명소 등에  기지국 용량 증설 ,IT
 김나인의 테크 티키타카  공학용 계산기 펜슬 프로  작은 거인  아이패드 미니 ,IT
오픈    더 똑똑한 고급 추론         공개  수학  과학 추론 ,IT
라인프렌즈 명동서 모남희 피스마이너스원 팝업,IT
 탄핵정국  뉴스 시청 급증에     트래픽 사상 첫    만   넘을 듯,IT
이공계판 기본소득 참여대학   개교로 출발  추가 신청 받겠다 ,IT
쿠팡  딸기 산지직송 확대     톤 매입,IT
안랩   마이터어택 평가 에서 글로벌 수준 위협 탐지 및 분석 역량 입증,IT
카카오 김범수  본인 설립 공익재단에   억원 기부,IT
삼성전자 가전    왕실  로열 워런트  획득,IT
군 정찰위성  호기 교신 성공 군     위성  기 확보,IT
뉴스레터 서비스  스티비   서버 해킹으로 개인정보 유출,IT
 강제 분할  저지 나선 구글  크롬 강제매각은 법에 반해   송영찬의 실밸포커스 ,IT
트럼프 시대  미국   주파수 추가로 풀릴까,IT
 아직 음악 돈내고 듣니     난 이제 광고 듣고 공짜로 들어  이동인의   쿨라임 ,IT
 연말 데이터 사용량    증가 전망       특별 소통대책 마련,IT
틱톡  알바니아서  년간 전면 금지된다   청소년 혐오 폭력 조장 ,IT
생존 여건 파괴된 가자지구 보고서 발간돼,IT
유통가  흑백요리사 러브콜 계속 모델 요리 강좌로도 이어져,IT
내년  산업용     확산 가속 데이터 보호     수요 급증할 듯,IT
구글  관리직 인원     감축   효율성 극대화,IT
 써보고서    만원대 갤럭시    모토로라 엣지   퓨전 비교해보니,IT
아이폰 얼마나 팔렸길래 애플  시총  조달러  눈앞 ,IT
새해 엔비디아 선점할 승자는   삼성           양산 준비 박차,IT
           차량 관제 설루션    커넥트  출시,IT
 이번엔 복수다    오징어게임   달라진 성기훈의 모습은,IT
      콤파스    주년 행사로  천 명 운집 게임 팬덤의 문화적 확장,IT
       데이터센터 액체 냉각  에너지 절반 감축 기대 ,IT
애플 비전프로 덕    올해       헤드셋 시장 성장,IT
비    엔비디아 고객사 뜬다 내년     시장 변화 예고,IT
우버  티맵 보유  우티  지분 전량 인수    생태계 투자 확대 ,IT
닌텐도 스위치    조이콘 드리프트 문제 해결 예정,IT
  텔레콤  연말연시 트래픽 급증 대비     시간 모니터링 기지국 용량 증설 ,IT
국내 로봇시장  조원 전년       성장,IT
          와     차세대 냉각 솔루션 개발,IT
 불확실성 시대  데이터 분석 시각화로 승부하라 ,IT
       차량 관제    솔루션    커넥트  출시,IT
           데이터 사용량       이통품질 집중 관리,IT
  텔레콤  품질 집중 관리 진행 연말 트래픽 증가 대비,IT
비트코인  나흘만에 하락세  진정     만    달러대 거래,IT
오픈    초고성능 추론    모델      공개 쉽마스 대장정 마무리,IT
  유플러스  데이터센터 액체 냉각 솔루션 개발 나선다,IT
 혼자가 아니라 함께    글로벌 진출 협력하는   기업,IT
오픈    챗    서치  기습 무료화  흔들리는 제왕  구글 긴장,IT
차량 관제 솔루션 시장 속도 내는   유플러스     커넥트 출시,IT
정부예산   는    에 편성   조승래 의원  과학기술기본법 개정안 발의,IT
  하우시스  네 쌍둥이 출산 직원에게 백일 선물,IT
 크롬 매각 강제는 극단적  구글이 내놓은 자체 독점 해결안,IT
코에 걸치는 인공지능 세상에 없던  똑똑한 안경  등장,IT
      차량관제 솔루션    커넥트  출시,IT
            경쟁력 강화 위해 차세대 냉각 설루션 개발 나선다,IT
 생각하는 쇳덩어리 끼리 공중전  내년 무인기 잡는 무인기 뜬다,IT
         와     액체 냉각 솔루션 개발 협약,IT
 박대리보고서   위기 속 기회    배터리 시장   엔솔     용 배터리 수주,IT
차량 관제    솔루션    커넥트  출시     시장 공략,IT
           경쟁력 위해 냉각 솔루션 개발    ,IT
   혁명        로 사이버 위협 사전 파악     억원 투자 유치  에이아이스페라,IT
    디지털인재장학생 활동 공유회 열어,IT
비트코인      솔라나 도지코인 하락 두드러져,IT
  월  일 데이터 트래픽    증가        전문인력 일    명 배치,IT
내년  추론     대전 열린다    오픈       에 가까워진    공개,IT
토종     합치는 사이 넷플릭스와 손잡는 지상파,IT
온품  과기정통부  최우수 기업연구소  선정,IT
국민   명 중  명은     본다   대는      육박,IT
잠수함으로 우주비행 준비한다니 이게 무슨 말 ,IT
전기차 캐즘에 가로막힌   배터리  돌파구는 결국  품질 ,IT
   위클리템  마이크로닉스          인증 파워서플라이 출시,IT
 반차장보고서   자체칩 개발    빅테크  패키지기판 주문 본격화 휘청이는   팹리스,IT
        임금인상 거주비 지원  마이크론         인재  잡기 나섰다,IT
  년 만에 폐지 앞둔 단통법 통신비 절감 효과 있을까,IT
세계  위권 아니었어   한국   는  군  충격   쩐의 전쟁  밀린다 ,IT
카톡 선물 하루 평균   만개  위 커피교환권 비타민,IT
  콘텐츠그룹 가도카와 최대주주 된 소니  콘텐츠 영향력 커진다,IT
 인터뷰   과학기술계 성평등  한국 문화부터 변해야 가능 ,IT
 비즈톡톡  글로벌 게임판 흔드는     스포츠 서브컬처 이어 콘솔까지 넘본다,IT
   브리핑     안전하게 개발 활용하려면  정부 지침 나왔다,IT
 전부  준다던 이공계 장려금  내년   여곳만 주요대 다수 불참,IT
탄핵정국 뉴스시청  이달   트래픽 사상 첫    만   초과 전망,IT
 년뒤 양자컴퓨터 시대 개막  통신 사  양자해킹 막자  경쟁,IT
    세건강   뉴스 보면 불안 분노 느껴   계엄 트라우마  맞다,IT
구글 한국 세금 회피  구글아시아퍼시픽  매출 이전 창구 지목,IT
 팩트체크  요즘 많이 먹는 귤과 딸기에 관한 오해와 진실,IT
물 위 떠다니며 미세 플라스틱 치운다   청소하는 수상 드론,IT
군사정찰위성  호기  우주궤도 진입후 지상교신 성공,IT
블루밍비트  월간 활성화 이용자        만명 돌파,IT
한때는   만원이었다   만원 역대급 추락  궁지에 몰린  국민 메신저  특단 조치,IT
 디스코드 나무위키 안 돼요        접속장애    시간 만에 복구,IT
      중개사업자 문제로 디스코드 등 접속장애   시간만 복구 종합 보 ,IT
 결국 월     원 내렸다  쏟아지는 뭇매    만 이탈  사태  터지더니,IT
카메라 비추니 챗   가 답변  애플표     기대되네  잇 써봐 ,IT
외모에     까지  취향저격      남녀  우르르  몰리는 곳,IT
   만원 주고 샀는데 팔찌로 쓴다  애플워치  돈 아깝다  충격의  추락 ,IT
위베어소프트  오픈플랫폼 생태계 구축 완료,IT
호요버스  원신       버전  뜨거운 환혼시   월  일 업데이트,IT
회전하며 하루    북상 서울  배 크기  세계서 가장 큰 빙산 의 모험  핵잼 사이언스 ,IT
퀄컴     과 라이선스 법적 분쟁서  판정승 ,IT
내년에 확 달라진다 팬밋업서 밝힌  쿠키런  모험의 탑  로드맵,IT
 미국  화웨이 위해     칩 대리 주문한  기업 제재 방침 ,IT
틸론      일본 공략 든든한 우군 얻었다    코퍼레이션과 협력,IT
 정지  표지판 보고도 직진한 무인차 스티커 한 장의 위협    오답노트 ,IT
외교부 위장 스팸메일  알고보니 뉴스레터 서비스  스티비  해킹 탓,IT
 자극적 영상이 아니네    올해 유튜브서 가장 인기 많았던 주제  뭔지 봤더니  더인플루언서 ,IT
     이용자 해외 사이트 접속 장애   시간 만에 복구 종합 ,IT
 갤럭시    울트라  차세대     무선충전 지원 안 한다 ,IT
 미  화웨이 위해 대만     칩 대리 주문해준  기업 제재키로 ,IT
  유플러스    만원대    키즈폰 내놨다,IT
      일부 해외 서비스 접속 지연    시  분 복구 완료 ,IT
  유플러스  디스코드 등 접속 장애   시간 만에 복구,IT
 요즘 더 속이 답답하시죠     한국 최초 양약으로 풀어보세요    약국 ,IT
   억원대 임금 체불 혐의 구영배  세 번째 구속영장도 기각,IT
   백과  생성형  의 진화     에이전트   기존    비서와 뭐가 다를까 ,IT
  유플러스 일부 접속 장애  중계사업자 문제  복구 완료 ,IT
  유플  중개사업자 문제로 접속장애   시간 만에 복구,IT
쿠쿠       월 비데 판매량     이상 증가,IT
     스마트 혁신가전 유공자  명에 산업부 장관 표창 수여,IT
 가구  뛰어든 바디프랜드 내년  천억 매출 목표,IT
브로드컴      년대 말까지    투자 열풍 이어진다 ,IT
오픈    새    모델      내년 출시     에 한층 더 가까워져 ,IT
   로 자금 확보한 키옥시아      낸드 에 집중한다,IT
 언제든 고민 얘기해봐    들 속 털어놓는 상담사  정체   유지희의      ,IT
갤럭시    언팩 한달여 앞으로 어떻게 나올까,IT
 종합     초격차 확보 공고히 한 오픈     일간 여정 끝엔  쩐의전쟁  남았다,IT
   삼성 반도체에 보조금    조원 확정 테일러 팹     년 가동,IT
 핫플  예약에 각종 할인 이벤트 연말연시  꿀팁  네카오에 다 있다,IT
